Tract,CountyFips,BldgSchemesId,Tract6,TractArea,Length,NumAggrBocks,CenLat,CenLongit,ESRI_OID,Tract_1,f10yr,f20yr,f50yr,f100yr,f200yr,f500yr,f1000yr
37035010700,37035,NC1,010700,3.6674786,67.9863129,129,35.725864000000001,-81.374838999999994,1833,37035010700,29.2999992,40.7999992,56.0000000,64.9000015,72.4000015,82.1999969,88.5000000
37035010900,37035,NC1,010900,5.2243366,93.5963135,98,35.721429999999998,-81.332520000000002,1834,37035010900,29.6000004,41.0999985,56.2000008,65.1999969,72.5999985,82.0999985,88.8000031
37035011000,37035,NC1,011000,16.8584080,208.6334076,193,35.719504999999998,-81.293047999999999,1835,37035011000,29.8999996,41.4000015,56.5000000,65.4000015,72.8000031,82.0999985,89.0999985
37035011101,37035,NC1,011101,29.5423565,225.0072174,219,35.696621000000000,-81.384602999999998,1836,37035011101,29.5000000,41.0000000,56.2000008,65.0999985,72.5999985,82.4000015,88.6999969
37035011102,37035,NC1,011102,31.2015095,271.0807495,287,35.690359999999998,-81.323524000000006,1837,37035011102,29.8999996,41.4000015,56.5000000,65.4000015,72.9000015,82.0999985,89.3000031
37035011200,37035,NC1,011200,13.0413637,157.3290863,239,35.667147999999997,-81.228982000000002,1838,37035011200,30.7000008,42.2000008,57.4000015,66.0000000,73.6999969,82.8000031,89.0000000
37035011300,37035,NC1,011300,27.3409557,222.0396118,223,35.668211999999997,-81.191507000000001,1839,37035011300,31.0000000,42.5000000,57.5999985,66.1999969,73.8000031,82.6999969,88.9000015
37035011401,37035,NC1,011401,33.9483452,190.8405151,136,35.695573000000003,-81.139925000000005,1840,37035011401,31.1000004,42.5999985,57.7000008,66.4000015,74.0000000,82.8000031,88.9000015
37035011402,37035,NC1,011402,44.0226326,249.3103180,67,35.644902000000002,-81.127896000000007,1841,37035011402,31.5000000,43.0000000,58.0999985,66.8000031,74.4000015,83.1999969,89.3000031
37035011501,37035,NC1,011501,91.4950790,395.4103699,187,35.638008999999997,-81.059937000000005,1842,37035011501,32.0000000,43.5000000,58.5999985,67.0999985,74.5999985,83.5000000,90.0999985
37035011503,37035,NC1,011503,71.8206100,276.8751526,181,35.654319999999998,-80.991943000000006,1843,37035011503,32.2000008,43.7000008,58.7999992,67.1999969,74.8000031,84.0000000,90.0000000
37035011504,37035,NC1,011504,51.1664391,312.5619507,202,35.570858000000001,-80.994454000000005,1844,37035011504,32.9000015,44.2999992,59.2999992,67.6999969,75.1999969,84.3000031,90.6999969
37035011601,37035,NC1,011601,43.5132561,215.9935150,139,35.611676000000003,-81.172252999999998,1845,37035011601,31.6000004,43.0000000,58.0999985,66.6999969,74.3000031,83.0000000,89.5999985
37035011602,37035,NC1,011602,49.7345428,280.1010437,147,35.575684000000003,-81.130379000000005,1846,37035011602,32.0000000,43.4000015,58.5000000,67.0000000,74.6999969,83.5999985,90.0000000
37035011701,37035,NC1,011701,35.5704842,226.9760742,160,35.669817000000002,-81.265855999999999,1847,37035011701,30.5000000,42.0000000,57.0999985,65.9000015,73.5000000,82.6999969,89.5000000
37035011702,37035,NC1,011702,89.6602707,404.2113647,321,35.597510999999997,-81.269808999999995,1848,37035011702,31.1000004,42.5000000,57.5999985,66.3000031,74.0000000,83.0999985,89.9000015
37035011801,37035,NC1,011801,46.4145508,256.8632507,110,35.659734000000000,-81.393671999999995,1849,37035011801,29.7000008,41.2000008,56.4000015,65.3000031,72.6999969,82.6999969,89.4000015
37035011802,37035,NC1,011802,133.8337250,534.9231567,150,35.599801999999997,-81.409817000000004,1850,37035011802,30.2000008,41.5999985,56.7000008,65.5999985,73.0000000,83.1999969,89.4000015
37037020104,37037,NC1,020104,41.8945122,203.5041199,80,35.791944999999998,-79.061114000000003,1556,37037020104,43.7999992,54.7000008,69.0999985,77.4000015,85.3000031,95.0000000,100.0999985
37037020106,37037,NC1,020106,80.0732956,292.8717041,82,35.824928000000000,-79.160100999999997,1379,37037020106,42.7999992,53.5999985,67.9000015,76.5999985,84.6999969,93.9000015,99.0999985
37037020300,37037,NC1,020300,146.4318848,414.9528809,161,35.692599000000001,-79.475016999999994,1220,37037020300,42.0000000,53.0000000,67.5000000,75.9000015,83.8000031,93.5000000,101.8000031
37037020600,37037,NC1,020600,305.7536621,885.3997192,285,35.603605000000002,-79.283186000000001,1049,37037020600,44.0000000,55.0000000,69.5000000,78.3000031,86.0000000,95.9000015,101.8000031
37037020702,37037,NC1,020702,264.2571716,598.2677002,253,35.666831000000002,-79.011854000000000,1579,37037020702,45.2999992,56.2000008,70.6999969,79.0999985,87.0999985,96.4000015,102.0999985
37039930100,37039,NC1,930100,136.4031677,475.0381470,366,35.206654999999998,-83.784831999999994,1851,37039930100,22.7999992,34.7000008,50.5000000,58.0000000,65.3000031,74.4000015,79.3000031
37039930200,37039,NC1,930200,101.5740891,406.3673401,259,35.184387000000001,-83.896440999999996,1852,37039930200,22.8999996,34.7000008,50.4000015,58.0000000,65.4000015,74.1999969,79.3000031
37039930300,37039,NC1,930300,367.0893250,854.5839844,364,35.188467000000003,-84.109589999999997,1853,37039930300,22.6000004,34.4000015,50.0000000,57.9000015,65.0000000,73.3000031,79.0000000
37039930400,37039,NC1,930400,141.5409546,778.0043335,612,35.116326999999998,-83.968418000000000,1854,37039930400,23.5000000,35.2000008,50.5999985,58.2999992,65.5999985,74.0999985,79.8000031
37039930500,37039,NC1,930500,106.2127762,668.6036987,295,35.041307000000003,-84.030134000000004,1855,37039930500,24.2999992,35.7999992,51.0000000,58.5999985,65.6999969,74.3000031,80.1999969
37039930601,37039,NC1,930601,165.9589691,683.3060303,305,35.091602000000002,-84.177148000000003,1856,37039930601,23.6000004,35.2999992,50.7000008,58.5000000,65.3000031,73.8000031,80.0000000
37039930602,37039,NC1,930602,190.0402527,834.9869385,372,35.032322999999998,-84.264554000000004,1857,37039930602,24.2000008,35.7999992,51.0999985,58.7000008,65.5000000,74.3000031,80.5000000
37041930200,37041,NC1,930200,310.7581177,899.9407349,228,36.195062999999998,-76.652675000000002,1017,37041930200,56.4000015,67.6999969,82.5999985,90.6999969,96.9000015,105.6999969,111.1999969
37043950100,37043,NC1,950100,436.2395020,1093.4726562,471,35.067796999999999,-83.688163000000003,1858,37043950100,24.3999996,36.0000000,51.2999992,59.0000000,66.3000031,75.3000031,80.4000015
37043950200,37043,NC1,950200,135.2055817,752.6813354,419,35.025970000000001,-83.879053999999996,1859,37043950200,24.7000008,36.0999985,51.2000008,59.0000000,66.0999985,74.9000015,81.3000031
37045950101,37045,NC1,950101,210.3048553,799.3785400,300,35.511862999999998,-81.595982000000006,1860,37045950101,29.7000008,41.2000008,56.4000015,65.0000000,72.5000000,82.6999969,89.5000000
37045950102,37045,NC1,950102,98.9068756,405.6870728,127,35.419186000000003,-81.651306000000005,1861,37045950102,30.1000004,41.5000000,56.5999985,65.3000031,73.0999985,83.1999969,89.6999969
37045950200,37045,NC1,950200,93.7918549,462.6851501,209,35.408341000000000,-81.529596999999995,1862,37045950200,30.7999992,42.2999992,57.4000015,66.0000000,73.6999969,83.6999969,90.4000015
37045950301,37045,NC1,950301,65.4639893,279.5130920,153,35.353518000000001,-81.442876999999996,1863,37045950301,31.7999992,43.2999992,58.4000015,66.9000015,74.3000031,84.9000015,91.4000015
37045950302,37045,NC1,950302,58.6048927,303.0601196,77,35.287793999999998,-81.412835999999999,1864,37045950302,32.5000000,43.9000015,58.9000015,67.4000015,75.0000000,85.0999985,92.3000031
37045950400,37045,NC1,950400,18.4270763,215.6987457,186,35.239094999999999,-81.366398000000004,1865,37045950400,33.0999985,44.4000015,59.4000015,68.0000000,75.6999969,85.9000015,93.0999985
37045950500,37045,NC1,950500,14.8282013,185.0078735,157,35.223520999999998,-81.353845000000007,1866,37045950500,33.2999992,44.5999985,59.5999985,68.3000031,75.8000031,85.9000015,93.3000031
37045950601,37045,NC1,950601,41.4922752,260.4312744,103,35.240147000000000,-81.419471000000001,1867,37045950601,32.7999992,44.0999985,59.0999985,67.6999969,75.4000015,85.5000000,92.9000015
37045950602,37045,NC1,950602,82.8355026,388.9624023,196,35.193874999999998,-81.410116000000002,1868,37045950602,33.2000008,44.5000000,59.4000015,68.0999985,75.8000031,85.8000031,93.0000000
37045950700,37045,NC1,950700,35.4816856,358.6330566,220,35.281692999999997,-81.481134999999995,1869,37045950700,32.0999985,43.5000000,58.5999985,67.1999969,74.9000015,85.1999969,91.6999969
37045950800,37045,NC1,950800,44.6656456,273.7969666,127,35.343283000000000,-81.517100999999997,1870,37045950800,31.3999996,42.9000015,58.0000000,66.5000000,74.1999969,84.5999985,91.0999985
37045950900,37045,NC1,950900,8.3446398,77.4627686,86,35.308492999999999,-81.539477000000005,1871,37045950900,31.5000000,43.0000000,58.0999985,66.6999969,74.3000031,84.8000031,91.0000000
37045951000,37045,NC1,951000,5.6844292,91.3466110,140,35.290630000000000,-81.525800000000004,1872,37045951000,31.7000008,43.2000008,58.2999992,66.9000015,74.5000000,85.1999969,91.0999985
37045951100,37045,NC1,951100,4.9309130,78.2633514,161,35.292233000000003,-81.553076000000004,1873,37045951100,31.6000004,43.0000000,58.0999985,66.6999969,74.4000015,84.8000031,90.9000015
37045951200,37045,NC1,951200,14.7990437,160.8892670,162,35.266120999999998,-81.558975000000004,1874,37045951200,31.7000008,43.2000008,58.2999992,66.8000031,74.5999985,85.0000000,91.3000031
37045951300,37045,NC1,951300,55.0595932,281.8960571,135,35.317456999999997,-81.586848000000003,1875,37045951300,31.2000008,42.5999985,57.7000008,66.4000015,74.3000031,84.3000031,90.5999985
37045951400,37045,NC1,951400,113.3360214,597.3362427,317,35.327154000000000,-81.665616999999997,1876,37045951400,30.7000008,42.2000008,57.2999992,65.9000015,73.8000031,84.0000000,90.0999985
37045951501,37045,NC1,951501,53.8935890,292.2505493,184,35.250186999999997,-81.699605000000005,1877,37045951501,31.1000004,42.5000000,57.5000000,66.0999985,74.1999969,83.8000031,90.8000031
37045951502,37045,NC1,951502,57.2058449,202.7861023,95,35.195613999999999,-81.685477000000006,1878,37045951502,31.6000004,42.9000015,57.9000015,66.5999985,74.4000015,84.5999985,91.0999985
37045951503,37045,NC1,951503,35.9866714,167.7276917,83,35.234442999999999,-81.621936000000005,1879,37045951503,31.6000004,43.0999985,58.2000008,66.8000031,74.6999969,84.6999969,91.4000015
37045951601,37045,NC1,951601,59.2429848,278.6970520,118,35.207934000000002,-81.569130999999999,1880,37045951601,32.0999985,43.5000000,58.5999985,67.1999969,75.0000000,85.1999969,91.4000015
37045951602,37045,NC1,951602,39.4780731,244.0697327,131,35.230499999999999,-81.504101000000006,1881,37045951602,32.2999992,43.7000008,58.7999992,67.3000031,75.0000000,85.5999985,91.6999969
37047930400,37047,NC1,930400,258.3671875,627.3558960,191,34.343572999999999,-78.619100000000003,1005,37047930400,60.5999985,75.9000015,96.0999985,106.0999985,115.0999985,125.6999969,132.1000061
37047930600,37047,NC1,930600,210.8330841,662.7515869,304,34.278072000000002,-78.960566999999998,1621,37047930600,58.0999985,73.0000000,92.6999969,103.0999985,111.6999969,121.5000000,128.3000031
37047931200,37047,NC1,931200,146.9012146,578.7859497,285,34.140932999999997,-78.810896999999997,1298,37047931200,60.7000008,76.1999969,96.5999985,107.3000031,116.4000015,128.1000061,134.6999969
37049960102,37049,NC1,960102,169.1784668,513.0556030,240,35.202233999999997,-77.005437999999998,1382,37049960102,64.4000015,78.0999985,96.3000031,104.6999969,111.5999985,119.6999969,124.1999969
37049960200,37049,NC1,960200,433.7503357,1030.3486328,300,35.308461000000001,-77.150009999999995,1576,37049960200,62.2999992,75.5999985,93.0999985,101.5999985,108.0000000,115.8000031,120.6999969
37049960300,37049,NC1,960300,441.7211914,1045.1772461,323,35.217931999999998,-77.298599999999993,1224,37049960300,62.2000008,75.6999969,93.5999985,102.1999969,108.5999985,117.0999985,121.8000031
37049960403,37049,NC1,960403,7.8614798,105.5444107,102,35.082008000000002,-77.091959000000003,1637,37049960403,64.9000015,78.9000015,97.4000015,106.5000000,113.5000000,121.8000031,126.5000000
37049960404,37049,NC1,960404,11.2914629,61.7462120,84,35.071755000000003,-77.161958999999996,1325,37049960404,64.5000000,78.5000000,97.0999985,106.0000000,112.9000015,121.5000000,125.9000015
37049960600,37049,NC1,960600,5.5242019,81.2841949,108,35.115375000000000,-77.076909999999998,1344,37049960600,64.6999969,78.5999985,97.0000000,106.0999985,112.9000015,121.0999985,125.9000015
37049960800,37049,NC1,960800,2.1602485,46.8430977,130,35.119988999999997,-77.047950999999998,1366,37049960800,64.8000031,78.8000031,97.1999969,106.0999985,113.0000000,121.3000031,125.6999969
37049961002,37049,NC1,961002,11.8772392,139.7368774,75,35.048231000000001,-76.997511000000003,1326,37049961002,67.9000015,82.5000000,101.6999969,111.6999969,119.0999985,128.3000031,133.5000000
37049961100,37049,NC1,961100,248.0478058,382.0395508,272,34.908726999999999,-76.992468000000002,1244,37049961100,67.4000015,81.4000015,100.0000000,109.4000015,116.8000031,125.4000015,130.5000000
37049961201,37049,NC1,961201,14.2498178,71.0248489,132,34.937145000000001,-76.917145000000005,1164,37049961201,68.1999969,82.1999969,100.6999969,110.3000031,117.4000015,126.5000000,132.1999969
37049961301,37049,NC1,961301,26.3169804,107.9107742,126,34.856684000000001,-76.925908000000007,1203,37049961301,68.5999985,82.5000000,100.8000031,110.3000031,117.4000015,126.5000000,132.5000000
37049961303,37049,NC1,961303,127.4347763,338.3264160,124,34.912897000000001,-76.761289000000005,1158,37049961303,71.5999985,85.8000031,104.5999985,114.5999985,121.9000015,131.5000000,137.1999969
37051000200,37051,NC1,000200,6.8407545,96.0485229,152,35.037945000000001,-78.871077000000000,1218,37051000200,52.0999985,64.4000015,80.6999969,89.5000000,96.8000031,106.5999985,112.9000015
37051000600,37051,NC1,000600,5.1386805,56.1991844,87,35.033845999999997,-78.916602999999995,1567,37051000600,51.7000008,64.0000000,80.3000031,89.1999969,96.5000000,106.1999969,112.9000015
37051000800,37051,NC1,000800,2.5767279,58.9341316,89,35.060178000000001,-78.896032000000005,1180,37051000800,51.7000008,63.9000015,80.0999985,88.9000015,96.1999969,105.8000031,112.1999969
37051001000,37051,NC1,001000,3.6027918,38.5423088,50,35.083193000000001,-78.912259000000006,1525,37051001000,51.2999992,63.5000000,79.5999985,88.3000031,95.5999985,105.3000031,111.5999985
37051001100,37051,NC1,001100,4.3559165,49.0948868,73,35.089466999999999,-78.895837999999998,1138,37051001100,51.4000015,63.5999985,79.6999969,88.4000015,95.5999985,105.3000031,112.0000000
37051001601,37051,NC1,001601,10.7698517,126.8842392,179,34.971411000000003,-78.946503000000007,1019,37051001601,52.0999985,64.5000000,80.9000015,90.3000031,97.4000015,106.6999969,114.5000000
37051002001,37051,NC1,002001,5.8106265,59.5177727,84,35.069178000000001,-78.963966999999997,1373,37051002001,51.0999985,63.2000008,79.3000031,88.1999969,95.5000000,105.0000000,112.3000031
37051002300,37051,NC1,002300,7.2036052,76.7608185,127,35.099378000000002,-78.943253999999996,1597,37051002300,51.0000000,63.0999985,79.0000000,87.8000031,95.0000000,104.9000015,111.1999969
37051002401,37051,NC1,002401,3.5299630,51.5616302,71,35.108646000000000,-78.931470000000004,1048,37051002401,51.0000000,63.0999985,79.0000000,87.8000031,94.9000015,104.8000031,111.3000031
37051002504,37051,NC1,002504,16.2302704,105.1164169,118,35.158856000000000,-78.898504000000003,1613,37051002504,50.7999992,62.7999992,78.6999969,87.0999985,94.3000031,103.9000015,110.4000015
37051002800,37051,NC1,002800,110.3822632,386.3876953,117,35.013018000000002,-78.704661000000002,1196,37051002800,53.5999985,66.3000031,83.0000000,91.8000031,99.0999985,107.6999969,114.6999969
37051003001,37051,NC1,003001,96.1504059,456.2987671,182,34.903562999999998,-78.892082000000002,1437,37051003001,53.2000008,65.9000015,82.5999985,91.9000015,99.3000031,108.5999985,115.5000000
37051003104,37051,NC1,003104,20.9596119,173.4207153,116,34.939909999999998,-78.956891999999996,1578,37051003104,52.2999992,64.8000031,81.3000031,90.8000031,97.9000015,107.0000000,114.9000015
37051003204,37051,NC1,003204,6.2572446,107.6680908,92,35.017741999999998,-78.991631999999996,1411,37051003204,51.2999992,63.5999985,79.8000031,88.9000015,96.0000000,105.3000031,113.1999969
37051003302,37051,NC1,003302,5.4260726,65.4596329,50,35.051288999999997,-78.993086000000005,1526,37051003302,50.9000015,63.0999985,79.1999969,88.1999969,95.5000000,104.8000031,112.8000031
37051003307,37051,NC1,003307,8.8162966,69.6091080,44,35.049137000000002,-79.023201000000000,1330,37051003307,50.7999992,62.9000015,79.0000000,88.0000000,95.4000015,104.5999985,112.6999969
37051003310,37051,NC1,003310,2.8743870,43.6338921,63,35.066453000000003,-79.006102999999996,1607,37051003310,50.7000008,62.7999992,78.9000015,87.8000031,95.1999969,104.5000000,112.5999985
37051003311,37051,NC1,003311,1.2661421,14.0259113,17,35.061512999999998,-79.005278000000004,1564,37051003311,50.7999992,62.9000015,78.9000015,87.9000015,95.1999969,104.5999985,112.5999985
37051003405,37051,NC1,003405,2.7364752,26.4865646,33,35.131413000000002,-79.008505000000000,1097,37051003405,50.2000008,62.2000008,78.0999985,86.8000031,94.0999985,103.6999969,110.6999969
37051003800,37051,NC1,003800,10.7903023,122.1318893,217,35.060319999999997,-78.874455999999995,1679,37051003800,51.9000015,64.0999985,80.3000031,89.0999985,96.3000031,105.9000015,112.5000000
37051980200,37051,NC1,980200,34.5641403,78.2118149,46,35.155987000000003,-78.931843999999998,1485,37051980200,50.5000000,62.5000000,78.3000031,86.9000015,94.3000031,104.0000000,110.0999985
37053110301,37053,NC1,110301,37.7134094,185.9723053,50,36.464326999999997,-76.028509999999997,1302,37053110301,60.2000008,72.3000031,88.3000031,97.0999985,104.6999969,113.6999969,119.0000000
37053110302,37053,NC1,110302,166.4942932,293.7476196,70,36.389279000000002,-76.035381000000001,1161,37053110302,60.0000000,71.8000031,87.5000000,95.9000015,103.0000000,111.9000015,117.0000000
37053110401,37053,NC1,110401,64.7806015,207.6297302,56,36.368043999999998,-75.927049999999994,1442,37053110401,63.7000008,76.0000000,92.1999969,101.4000015,108.9000015,118.0999985,124.6999969
